Date,Region_Name,Area_Code,Detached_Average_Price,Detached_Index,Detached_Monthly_Change,Detached_Annual_Change,Semi_Detached_Average_Price,Semi_Detached_Index,Semi_Detached_Monthly_Change,Semi_Detached_Annual_Change,Terraced_Average_Price,Terraced_Index,Terraced_Monthly_Change,Terraced_Annual_Change,Flat_Average_Price,Flat_Index,Flat_Monthly_Change,Flat_Annual_Change
01/04/2021,Redbridge,E09000026,943403.3348,141.0407897,0.419188369,6.3440783,616650.0356,141.1153114,-0.043331043,6.576934807,476728.3504,140.5344962,0.08151865,7.267144212,305050.0814,130.6234829,-0.063184169,4.611121539
01/04/2021,Richmond upon Thames,E09000027,1461895.071,119.1799527,1.277658751,2.16517524,971639.9729,118.7196648,0.882897406,2.419528362,774227.1939,117.6463237,0.570679602,2.801218557,462813.0999,110.5455943,0.620619122,0.09395999
01/04/2021,Southwark,E09000028,1698608.848,119.6487726,-2.117632361,2.459939772,1009425.413,119.9906844,-2.245367723,2.906211383,747672.2745,120.9527003,-2.008334157,4.582608383,441923.6194,113.5125898,-2.223236274,1.492537819
01/04/2021,Tower Hamlets,E09000030,851564.9851,132.749665,3.926185176,5.796683603,733051.4855,121.7668824,0.295352872,1.481664735,662790.53,121.6686771,-0.038972636,2.12983486,456113.1146,114.9929566,0.288111635,0.305727075
01/04/2021,Waltham Forest,E09000031,859543.3211,147.8866681,-0.556026059,9.343420792,728395.0911,146.5851205,-0.837427816,9.620764318,540097.9069,146.8016917,-0.669852272,10.30239053,371606.547,135.3539812,-0.854375627,7.137478683
01/04/2021,Wandsworth,E09000032,1714604.908,113.2935524,-1.076527899,-3.24945332,1171662.304,112.082721,-1.280906611,-2.48043399,830133.0942,111.4751135,-1.307425253,-1.437254692,498469.6587,104.6585829,-1.357645049,-4.04849115
01/04/2021,City of Westminster,E09000033,2727709.236,101.7802124,-2.253411018,-10.259952,2343576.581,97.77791681,-2.339150217,-10.42187015,1585453.933,99.17755261,-2.127717875,-8.546308775,871951.8052,94.80378982,-2.477229933,-10.1012841
01/04/2021,Ealing,E09000009,1161204.448,124.7827377,-0.628544919,5.306345342,706578.4845,125.5897723,-0.622176139,5.546757028,581853.6084,124.7660563,-0.592185545,6.213551377,390081.2216,116.8503849,-0.741052706,3.128980698
01/04/2021,Enfield,E09000010,1004995.366,135.4671011,-0.329398536,6.136082176,644658.7971,136.7511452,-0.547411963,6.906337827,446244.2324,137.0027933,-0.316638708,7.525037691,295421.2105,126.8583761,-0.482776607,4.369210587
01/04/2021,Greenwich,E09000011,852522.0473,132.2639119,-1.187896725,2.492394065,604489.3111,132.5623714,-1.245554144,2.864776963,457308.569,132.000473,-1.126089277,3.403779093,341223.4534,124.554294,-1.024705593,0.524997918
01/04/2021,Hammersmith and Fulham,E09000013,1301955.659,109.6737101,4.049076664,9.917579018,1229285.285,104.2297205,3.312873199,5.976185844,1052914.75,104.5707926,3.126081105,7.936458706,636258.3868,99.76521026,3.16487513,5.817619558
01/04/2021,Barking and Dagenham,E09000002,564900.8571,145.6646327,-0.52218818,6.405031989,397740.058,143.7889987,-0.592542224,6.251442948,339679.2333,143.1101853,-0.487976716,7.279554198,232607.1712,135.1797059,-0.348073657,4.57932742
01/04/2021,Barnet,E09000003,1279922.746,119.9737199,-1.174596793,1.023262967,745570.9709,120.2307839,-1.440037805,1.866451691,564826.9319,120.4485802,-1.219166951,2.665888801,389172.965,111.9196827,-1.47345936,-0.410578364
01/04/2021,Bexley,E09000004,608929.5594,140.6734937,0.15278986,5.25816631,454607.3274,139.9614788,-0.07526303,5.381027167,365025.502,139.1908223,0.128572181,5.794429236,241078.1171,129.9488143,0.060201735,2.99526416
01/04/2021,Brent,E09000005,1104865.762,122.1705418,-3.76897221,5.885582298,723990.5194,121.919795,-3.90566234,5.42878524,613842.7064,120.4843734,-3.874931115,6.068090029,389512.849,113.9163501,-3.711132812,3.969653673
01/04/2021,Camden,E09000007,2940182.68,113.443856,1.32632112,-4.784732536,1971300.513,112.2689088,0.594156007,-5.359903666,1295525.804,109.6544838,0.630356134,-4.784769813,724305.3064,104.2369657,0.559828695,-6.451689175
01/04/2021,Croydon,E09000008,829260.2655,140.364073,0.975085671,7.582427766,532445.7578,140.6248506,0.837705721,7.725067107,392726.9326,140.7280301,0.966811144,8.218910059,279731.6509,130.3551371,0.698156684,4.883236526
01/04/2021,Haringey,E09000014,1874151.878,124.3309335,-3.361583594,1.302864831,990574.7334,126.6983635,-3.213880807,3.123538233,654030.4783,128.0376119,-2.942787775,4.584466165,465012.825,118.5771233,-3.271277846,1.514285533
01/04/2021,Havering,E09000016,739515.4062,140.7494405,0.231855781,4.940614515,465874.2269,141.5005168,0.060063097,4.975251498,367679.6679,141.3195509,0.267417814,5.780198971,237911.8121,130.7427278,0.260028212,2.952181262
01/04/2021,Harrow,E09000015,1145308.294,126.5914032,0.829635348,7.77323706,619269.481,129.171968,0.657262071,8.945969106,498872.8421,129.0305509,0.819798012,9.765556188,338649.5122,120.9104671,0.767187807,6.778406087
01/04/2021,Bromley,E09000006,919767.4163,125.0563648,0.730964,5.867816707,557410.1199,125.7309993,0.535228396,6.176036274,415381.9073,125.3740507,0.713951605,6.618348169,293682.463,116.4315054,0.435443987,3.426553905
01/04/2021,Hackney,E09000012,1038822.68,128.890901,-2.592396042,1.750524167,990432.3583,128.2561653,-2.630761685,1.011455046,849564.4146,128.1399796,-2.652439781,2.045271105,526865.2021,121.923068,-2.604928772,-0.226752823
01/04/2021,Hounslow,E09000018,836345.0156,132.9655487,1.308479662,7.418492526,598847.5802,133.2072395,1.099525475,7.537536583,514186.9174,132.3207622,1.041309705,8.126452953,335115.724,124.1266072,1.095277535,5.809822641
01/04/2021,Lewisham,E09000023,905418.2636,136.1717851,-0.816594904,8.557550238,732702.1731,136.5113835,-0.919221817,8.657286915,538808.0335,136.3291682,-0.781252984,9.384809565,362797.5972,126.3687419,-1.180541921,6.074706207
01/04/2021,Sutton,E09000029,914963.3523,131.6557098,0.025822315,5.079062628,559119.8199,132.3281719,-0.199028926,5.363558609,394595.2465,132.5011508,0.056193779,6.103885484,272901.671,122.251908,-0.08883324,2.921366679
01/05/2021,Hounslow,E09000018,823868.3552,130.9819583,-1.491807827,6.764243799,589774.9217,131.1891237,-1.515019649,6.697734276,505892.9336,130.18639,-1.613028953,7.357889451,328548.2482,121.6940192,-1.959763571,4.289890909
01/05/2021,Harrow,E09000015,1143021.128,126.3386018,-0.199698716,8.145503605,616217.62,128.5353874,-0.492816323,9.312558587,495650.4048,128.1970863,-0.64594363,10.03561911,335243.1131,119.694256,-1.005877454,6.030393999
01/05/2021,Hillingdon,E09000017,832435.9897,131.6790156,-0.13590217,5.286363479,529370.6348,132.7714581,-0.301221498,5.171910997,412453.1692,131.2332337,-0.49879137,5.624674099,274405.627,122.4543175,-0.76645644,2.322163303
01/05/2021,Islington,E09000019,1754076.925,113.4934877,-0.285634761,7.700314233,1214079.012,112.6739775,-0.376462473,5.56075953,1060494.374,112.6658639,-0.671108369,7.512057566,584979.6006,106.2488663,-0.894653912,4.211614441
01/05/2021,Kensington and Chelsea,E09000020,3385498.355,97.9393656,3.056070047,-8.598303148,3477804.327,98.89554009,3.210498494,-6.908273305,2337048.237,95.8824185,2.955245581,-8.222903102,1057609.384,92.47628879,2.754452728,-9.803822145
01/05/2021,Lambeth,E09000022,1243461.923,130.226936,2.103492781,8.950273258,991685.8528,128.5790622,1.975862707,8.259516658,776866.9773,127.9919461,1.766751473,8.938917209,465630.1311,120.3624256,1.643382335,5.342153414
01/05/2021,Bexley,E09000004,609237.4633,140.7446249,0.050564771,6.267738303,454782.1915,140.0153148,0.038464874,6.08565918,364615.8868,139.0346287,-0.112215508,6.620334777,240267.1822,129.5116945,-0.336378485,3.420708548
01/05/2021,Enfield,E09000010,1001915.892,135.0520072,-0.306416731,6.617565282,641387.667,136.057242,-0.507420388,7.250902867,442875.468,135.9685388,-0.754914938,7.818294361,291971.5141,125.3770238,-1.167721297,3.774320677
01/05/2021,Havering,E09000016,742776.2587,141.3700674,0.440944494,5.598468102,467609.618,142.0276092,0.372502071,5.468908059,368437.8836,141.610975,0.206216374,6.280340469,237405.2397,130.4643446,-0.212924465,2.944509833
01/05/2021,Kingston upon Thames,E09000021,1033647.27,122.8255597,0.763461902,5.41854496,677485.3771,122.8277214,0.557295215,5.315417087,499117.9693,121.5792815,0.308974645,5.364432699,351511.4754,112.2688227,0.022887148,2.166547348
01/05/2021,Richmond upon Thames,E09000027,1489057.042,121.394313,1.857997317,1.460254462,988614.6105,120.793708,1.747008979,1.526622164,786544.9718,119.5180499,1.590977181,1.838806286,468588.2886,111.9250316,1.247844695,-1.312883867
01/05/2021,City of Westminster,E09000033,2626367.602,97.99880751,-3.715265256,-6.783569886,2251524.381,93.93734576,-3.927851177,-7.648225974,1521487.364,95.17614475,-4.034590246,-5.299658934,834678.25,90.75118707,-4.274726534,-7.500310358
01/05/2021,Lewisham,E09000023,887272.9283,133.4427892,-2.004083199,5.532859738,717407.9771,133.6618876,-2.087368714,5.423590885,526693.8836,133.2640469,-2.24832392,6.193328972,354047.7747,123.3210258,-2.411764176,2.006309153
01/05/2021,Merton,E09000024,1564952.446,129.9180937,0.200082933,3.894701141,827762.9335,129.6215783,0.043045378,4.274199636,580726.6171,130.2017344,-0.218722323,4.887471551,387758.5237,120.0292901,-0.43513263,1.050989545
01/05/2021,Newham,E09000025,682552.9362,147.2011254,-1.409024403,3.927717837,547365.1117,145.4306844,-1.399772547,3.836422403,419757.9373,144.4727287,-1.441238908,5.113504531,357886.64,135.536749,-1.765066794,1.162019759
01/05/2021,Redbridge,E09000026,944153.8917,141.1529995,0.079558436,6.436139321,615947.9252,140.9546392,-0.113858824,6.75682019,475454.1313,140.1588699,-0.267284103,7.37862893,303049.1813,129.7666907,-0.655925127,4.045716866
01/05/2021,Southwark,E09000028,1700138.287,119.7565052,0.090040699,-0.271611309,1008918.796,119.9304627,-0.050188637,0.106213989,744954.1415,120.5129816,-0.363546048,1.721446406,440301.5884,113.0959546,-0.367038774,-2.154728413
01/05/2021,Sutton,E09000029,919085.4177,132.2488411,0.450516992,6.541493388,560402.501,132.631747,0.229410777,6.624055032,394800.1905,132.569969,0.051937783,7.293437799,271916.1855,121.8104395,-0.361113771,3.52927651
01/05/2021,Tower Hamlets,E09000030,,,,,711518.9238,118.1901174,-2.937387355,0.917150554,644314.7261,118.2770677,-2.787578134,1.724069438,442451.8262,111.5487409,-2.995153599,-1.733034811
01/05/2021,Waltham Forest,E09000031,854690.5353,147.0517336,-0.56457722,7.416874226,723941.9725,145.6889572,-0.611360315,7.443497849,535869.3337,145.6523413,-0.782927171,8.337902208,367796.2025,133.9661011,-1.025370667,4.264415326
01/05/2021,Wandsworth,E09000032,1720320.681,113.6712255,0.333358029,-1.609563596,1173621.883,112.2701768,0.167247746,-1.191677646,829442.8441,111.3824227,-0.083149334,-0.333950097,497263.9356,104.4054296,-0.241884971,-3.831345952
01/05/2021,Barking and Dagenham,E09000002,563873.1513,145.3996298,-0.181926756,6.55464011,397547.2154,143.7192832,-0.048484593,6.345525596,339209.7881,142.9124034,-0.138202514,7.796399683,231163.6372,134.3407959,-0.620588741,3.809711314
01/05/2021,Barnet,E09000003,1293994.933,121.2927781,1.099455973,2.74471506,751859.1218,121.2448112,0.843400717,3.572284777,568477.366,121.2270303,0.646292491,4.318674285,390433.408,112.2821652,0.323877338,0.153352134
01/05/2021,Brent,E09000005,1140356.151,126.0948919,3.212190177,6.940456573,745581.5886,125.5557249,2.982230935,5.967041884,631003.2562,123.8526274,2.795593998,6.611686341,399475.3851,116.8299787,2.557691275,3.692432193
01/05/2021,Bromley,E09000006,932696.0401,126.8142078,1.405640558,8.994381632,563862.6999,127.1864615,1.157600072,9.129166599,419413.9766,126.5910437,0.970689674,9.568540589,295731.3207,117.2437827,0.69764387,5.661656338
01/05/2021,Camden,E09000007,2990623.533,115.3900633,1.715568675,-2.327030202,2006112.419,114.251506,1.765936053,-2.825855708,1314290.445,111.2427402,1.448418966,-2.871446867,732884.9426,105.4716871,1.184533116,-5.452933108
01/05/2021,Croydon,E09000008,832415.0068,140.8980578,0.380428369,6.94819934,533714.8425,140.96003,0.238350056,6.985468394,392846.9705,140.7710439,0.030565237,7.668704285,278986.6336,130.0079585,-0.266332844,3.606652802
01/05/2021,Ealing,E09000009,1159204.605,124.567835,-0.17222145,6.430760083,703856.3655,125.1059332,-0.385253601,6.20064132,578956.5988,124.1448546,-0.497893208,6.746317517,386945.8547,115.9111733,-0.803772824,2.90545936
01/05/2021,Greenwich,E09000011,845458.3237,131.1680156,-0.828567846,2.707201626,599510.7515,131.4705908,-0.823597619,2.878936794,452886.5384,130.7240698,-0.966968684,3.595750152,337478.2292,123.1872023,-1.097586961,-0.536795159
01/05/2021,Hackney,E09000012,1032693.072,128.1303759,-0.590053326,1.413673841,981124.424,127.0508332,-0.939784955,0.418407366,840335.2954,126.7479496,-1.086335427,1.280735764,520888.1036,120.5398941,-1.134464472,-1.922769914
01/05/2021,Hammersmith and Fulham,E09000013,1305054.83,109.934777,0.238039619,12.93383797,1229981.148,104.288722,0.056607151,8.682683297,1051135.982,104.3941333,-0.168937523,10.70465369,633966.194,99.40579481,-0.360261303,7.733765321
01/05/2021,Haringey,E09000014,1887338.325,125.2057203,0.703595434,2.024340451,994083.9091,127.1472008,0.354256526,3.565060645,654182.5265,128.0673779,0.023247873,5.218155547,464325.9973,118.4019839,-0.147700816,1.215494237
01/06/2021,Southwark,E09000028,1701283.772,119.8371923,0.067375993,1.472761628,1008001.67,119.8214437,-0.090901885,1.30502284,747568.1472,120.9358554,0.350894854,3.199214647,438166.1522,112.547446,-0.484993973,-1.151883981
01/06/2021,Tower Hamlets,E09000030,,,,,718918.2462,119.4192158,1.039933319,4.815771419,654465.6057,120.140468,1.575453621,5.825950334,442866.8662,111.6533787,0.093804547,1.394921564
01/06/2021,Waltham Forest,E09000031,853096.6919,146.7775087,-0.186481926,6.566538448,721466.5973,145.1908029,-0.341930065,6.104506682,536354.4049,145.7841864,0.090520422,7.476387535,364307.5492,132.6953939,-0.948528907,2.888673259
01/06/2021,Wandsworth,E09000032,1720884.014,113.7084481,0.032745789,1.947425837,1173013.224,112.2119517,-0.051861605,1.267404495,831714.6438,111.6874932,0.273894665,1.988969218,495143.2485,103.9601706,-0.426471121,-1.758386587
01/06/2021,Bromley,E09000006,947952.4527,128.8885491,1.635732537,11.08196207,572465.7175,129.1269824,1.525729167,10.75082879,426965.912,128.8704321,1.800592216,11.44262353,298989.4758,118.5354904,1.101728124,7.2760493
01/06/2021,Hackney,E09000012,1057788.919,131.2441184,2.430136083,3.923738806,1003265.108,129.9179439,2.25666424,2.382879512,862332.4921,130.0657915,2.617669029,3.446671939,529980.3366,122.6439483,1.745525178,-0.206901741
01/06/2021,Hillingdon,E09000017,839909.9862,132.8612909,0.897846399,7.037243004,532946.4287,133.668303,0.675480207,6.484807883,416614.2154,132.5571842,1.008853004,7.409531657,274729.7885,122.5989755,0.118132242,3.879677025
01/06/2021,Lewisham,E09000023,881494.9086,132.573795,-0.651211082,3.728831725,712963.108,132.8337541,-0.61957342,3.497180165,526067.0744,133.1054517,-0.11900825,4.679158702,350210.3974,121.9844003,-1.083858615,-0.10608471
01/06/2021,Sutton,E09000029,926222.0699,133.2757468,0.77649499,7.6193883,563681.2702,133.4077409,0.585073983,7.121972648,398810.2539,133.9165083,1.015719713,8.359940298,272727.2464,122.1737709,0.298276059,4.300116375
01/06/2021,City of Westminster,E09000033,2545851.483,94.99447418,-3.065683561,-9.13786201,2186376.339,91.219261,-2.893508155,-10.69875321,1482580.341,92.74232869,-2.557170248,-8.314049311,804232.7263,87.44096853,-3.647576018,-11.89042951
01/06/2021,Barking and Dagenham,E09000002,569459.6295,146.8401521,0.990733134,4.484848858,402977.0136,145.6822368,1.365824753,4.664215916,345316.2842,145.48513,1.800212243,6.465800552,232363.0482,135.0378338,0.518857955,1.780491108
01/06/2021,Barnet,E09000003,1319796.179,123.7112612,1.993921732,6.280272619,766434.6338,123.5952585,1.938596145,6.4378024,580363.1537,123.7616585,2.090811075,7.29949547,395675.5203,113.7897096,1.342639289,2.990285936
01/06/2021,Bexley,E09000004,616271.665,142.3696499,1.154591131,6.928386408,459247.718,141.3901314,0.981904437,6.432153772,369367.0123,140.8463187,1.303049501,7.287972728,242365.0319,130.6425026,0.87313206,4.123768882
01/06/2021,Brent,E09000005,1161872.062,128.4740139,1.886771094,8.681238621,758507.117,127.7323801,1.733616898,7.090930592,643567.052,126.3186354,1.991082559,7.941043762,403882.1571,118.1187767,1.103139798,4.439669528
01/06/2021,Camden,E09000007,2975463.9,114.8051448,-0.506905426,0.364578099,1987777.9,113.207324,-0.913932781,-1.285698586,1306968.306,110.6229877,-0.557117263,-1.817523487,725256.5768,104.3738659,-1.040868142,-4.599832055
01/06/2021,Croydon,E09000008,835054.5875,141.3448443,0.317099122,7.250098048,534799.0092,141.2463705,0.203135944,6.818505115,395572.0734,141.7475452,0.693680522,7.933541554,278357.7587,129.7149024,-0.225414006,3.395146376
01/06/2021,Ealing,E09000009,1168342.746,125.5498173,0.788311292,9.063398228,709452.9196,126.1006846,0.795127301,8.019308746,585064.7721,125.4546217,1.05503131,8.552212934,387713.0249,116.1409821,0.198262914,4.37161208
01/06/2021,Enfield,E09000010,1008380.39,135.9233812,0.645213629,8.972961872,644876.8619,136.7974032,0.544007171,9.081076881,447548.2805,137.4031531,1.055107552,10.1619062,292731.9457,125.7035647,0.260447185,5.72364743
01/06/2021,Greenwich,E09000011,868277.3104,134.7082507,2.69900787,6.955555415,614723.3916,134.8066691,2.537509128,6.572709727,466881.8619,134.7637696,3.090249399,7.764744205,342974.3184,125.1933994,1.628575911,2.585489872
01/06/2021,Hammersmith and Fulham,E09000013,1300799.07,109.5762817,-0.326098173,5.659346345,1230084.432,104.2974793,0.008397199,3.294065871,1053553.215,104.6342021,0.229963865,4.225482421,630971.752,98.93626679,-0.472334659,1.093778927
01/06/2021,Haringey,E09000014,1898290.973,125.9323172,0.580322457,4.389968507,1000801.872,128.0064543,0.675794317,5.031534392,662948.3621,129.7834396,1.33996787,7.469149536,466005.052,118.8301387,0.361611183,2.34492075
01/06/2021,Harrow,E09000015,1146199.113,126.6898658,0.278033799,9.217445741,616071.6034,128.5049302,-0.023695607,9.516981649,496913.8878,128.5238788,0.254914148,10.69131842,333487.426,119.0674104,-0.523705644,6.70562188
01/06/2021,Havering,E09000016,745456.1851,141.8801286,0.360798613,4.847158263,468730.9206,142.3681837,0.239794601,4.432940175,370400.7554,142.3654147,0.532755149,5.519756438,236965.5288,130.2227046,-0.185215325,2.050123698
01/06/2021,Hounslow,E09000018,830081.1369,131.9696917,0.754098847,8.291188953,593423.4457,132.0006988,0.618629899,7.681406213,510699.9184,131.4234185,0.950198044,8.637070732,329143.4491,121.9144811,0.181160882,5.339965381
01/06/2021,Islington,E09000019,1745046.577,112.9092,-0.514820478,5.499157789,1208680.536,112.1729659,-0.444656026,3.340206247,1061047.269,112.724603,0.052135669,5.648847881,582029.6185,105.713066,-0.504288037,2.299131147
01/06/2021,Kensington and Chelsea,E09000020,3384835.077,97.92017758,-0.019591737,-3.691903419,3456316.626,98.28451151,-0.617852504,-2.831131131,2328397.997,95.52752384,-0.370135284,-4.58920965,1044215.609,91.30515072,-1.266419846,-7.386671084
01/06/2021,Kingston upon Thames,E09000021,1050810.664,124.8650403,1.66046923,8.468497657,688759.9931,124.871803,1.66418589,7.868716381,508576.064,123.8831624,1.894961776,8.038940375,355215.7494,113.4519263,1.053813114,4.579741573
01/06/2021,Lambeth,E09000022,1236990.833,129.5492232,-0.520409109,7.332777247,986272.3735,127.8771664,-0.545886513,6.065808233,775354.4887,127.7427576,-0.194690814,6.809920807,461117.1049,119.1958371,-0.969229831,2.64797758
01/06/2021,Merton,E09000024,1578545.022,131.0465124,0.868561603,4.774296867,833298.5803,130.4884198,0.668747841,4.074346634,587172.63,131.6469619,1.109990955,4.820515452,389111.7922,120.4481896,0.348997724,0.592287423
01/06/2021,Newham,E09000025,695490.4159,149.9912557,1.895454402,3.985636007,556906.2863,147.9657008,1.743109733,3.744361837,429326.7896,147.7661464,2.279612009,5.549219581,359713.6818,136.2286756,0.510508511,0.183223557
01/06/2021,Redbridge,E09000026,960707.87,143.6278542,1.753313566,9.898647354,626563.2645,143.3838727,1.723415065,9.672585944,485445.6031,143.1042505,2.10145862,10.70679087,307975.467,131.876143,1.625573008,7.316607898
01/06/2021,Richmond upon Thames,E09000027,1494797.402,121.8622918,0.385503014,1.077108589,991110.4614,121.0986631,0.252459438,0.343819825,788867.8717,119.871022,0.295329569,0.120905442,468298.6919,111.8558598,-0.061801954,-2.594592682
01/07/2021,Havering,E09000016,751149.1098,142.9636435,0.763683342,5.442491583,470788.1172,142.9930184,0.43888647,4.190540425,370078.0559,142.2413835,-0.087121705,4.774062555,237345.0649,130.431276,0.160165104,1.171740473
01/07/2021,Hillingdon,E09000017,846362.45,133.8819749,0.768232766,6.692582477,534913.8115,134.1617424,0.369152075,5.237277684,416070.9522,132.3843302,-0.130399572,5.698131882,275223.6001,122.8193404,0.179744478,2.36900262
01/07/2021,Hounslow,E09000018,806328.1694,128.1933478,-2.861523594,5.764551991,577796.4045,128.5246306,-2.633371052,4.990588204,496706.2378,127.8222875,-2.740098453,5.747686994,319943.0045,118.5066435,-2.795268932,2.09256222
01/07/2021,Islington,E09000019,1822290.915,117.9071161,4.426491448,7.732218765,1266936.665,117.5794919,4.819811985,6.542787705,1098827.051,116.7382894,3.560612528,7.106247589,600805.3709,109.1232745,3.225910125,3.332485929
01/07/2021,Kensington and Chelsea,E09000020,3759267.249,108.7521573,11.0620507,7.372382119,3831566.946,108.9552047,10.85694281,6.833039007,2562353.452,105.1260483,10.04791511,4.575226036,1141588.885,99.81937093,9.325016321,-0.692671941
01/07/2021,Lambeth,E09000022,1205150.255,126.2145807,-2.574035103,1.076705496,963023.9367,124.8628427,-2.357202478,-0.117323227,756201.4659,124.5872203,-2.470227881,0.442002864,451379.8814,116.6788267,-2.111659592,-3.114745409
01/07/2021,Lewisham,E09000023,869474.1373,130.7659124,-1.363680176,3.238433489,701266.3476,130.6545045,-1.640584243,2.32000816,513987.0978,130.0489769,-2.296280697,2.810414503,345736.9896,120.4262342,-1.277348656,-0.794589311
01/07/2021,Merton,E09000024,1596390.788,132.5280193,1.130519929,6.06586641,831707.7771,130.2393117,-0.190904341,2.866962415,581154.9758,130.2977745,-1.024852633,2.697526646,387613.5981,119.9844289,-0.385029206,-1.071001651
01/07/2021,Newham,E09000025,687159.0168,148.1944846,-1.197917177,2.7015879,551240.9775,146.460472,-1.017282239,2.447957202,423248.4441,145.674095,-1.415785301,3.759748097,359320.7431,136.0798642,-0.109236513,0.123537984
01/07/2021,Redbridge,E09000026,969597.6874,144.9569007,0.925340332,11.36304445,627970.3366,143.7058696,0.224569839,9.500509229,484073.7201,142.6998338,-0.282602839,9.908324228,306869.9073,131.4027386,-0.358976532,6.064169488
01/07/2021,Southwark,E09000028,1698857.271,119.6662713,-0.14262764,2.506458795,1003016.733,119.2288829,-0.49453651,1.492330254,736110.1891,119.0822746,-1.532697479,1.826490121,434239.7312,111.5389047,-0.896103228,-1.636072543
01/07/2021,Sutton,E09000029,953052.4417,137.1364169,2.896753669,10.88306756,574553.6158,135.9809239,1.928810857,8.585194853,403611.4472,135.5287011,1.2038791,9.2080086,276719.5057,123.9621854,1.463828563,4.865357215
01/07/2021,Tower Hamlets,E09000030,,,,,709777.845,117.9009075,-1.271410377,2.088627902,643861.0457,118.1937854,-1.620338787,2.834123923,438775.4662,110.6218754,-0.923844214,-0.384116328
01/07/2021,Waltham Forest,E09000031,859089.7044,147.8086221,0.702500967,8.757821286,725541.6168,146.010876,0.564824418,7.834763723,535218.6513,145.4754821,-0.211754317,8.328278976,366481.5008,133.4872341,0.596735263,4.550657589
01/07/2021,Wandsworth,E09000032,1781585.862,117.7193593,3.527364266,6.246417707,1205644.385,115.3334904,2.781823782,3.853273274,850480.7812,114.2075196,2.256319232,3.806537189,506318.292,106.3064803,2.256931406,-0.070039633
01/07/2021,City of Westminster,E09000033,2759856.899,102.9797522,8.406044798,5.242269465,2384124.442,99.46964106,9.044559202,3.762261274,1585307.855,99.16841473,6.928967743,3.649413993,862439.5119,93.76955668,7.23755496,-1.122966605
01/07/2021,Croydon,E09000008,834585.7546,141.2654877,-0.056143977,6.575863149,532682.7445,140.6874415,-0.395712156,5.197765952,390741.5318,140.0165903,-1.221153357,5.272724336,277132.0922,129.143741,-0.44032058,1.50775963
01/07/2021,Harrow,E09000015,1157959.087,127.9897008,1.02599755,10.18749548,612990.2872,127.8622057,-0.500155537,7.648654518,491642.8364,127.1605521,-1.060757499,8.205968334,330288.3323,117.925215,-0.959284646,4.336637168
01/07/2021,Kingston upon Thames,E09000021,1045078.251,124.1838728,-0.545522958,7.270470303,679821.7395,123.2513026,-1.297731249,5.286283269,500433.488,121.8997264,-1.601053728,5.22235689,349963.7005,111.7744808,-1.478551814,1.582807846
01/07/2021,Richmond upon Thames,E09000027,1563802.86,127.4879125,4.616375274,8.102909599,1029005.95,125.728917,3.82353839,5.84342532,821222.666,124.7874375,4.101421226,5.726267484,482753.0422,115.3083652,3.086566459,1.410440997
01/07/2021,Barking and Dagenham,E09000002,564812.9132,145.6419556,-0.815986953,2.218429674,398016.0582,143.8887769,-1.231076533,2.091665967,339357.4612,142.9746195,-1.725613093,3.210084771,229543.8207,133.3994392,-1.213285609,-0.882181751
01/07/2021,Barnet,E09000003,1329059.563,124.5795657,0.701879919,8.548067867,761614.0004,122.8178831,-0.628968619,6.116464768,574235.1177,122.4548631,-1.055896815,6.463116281,392258.1555,112.8069323,-0.863678606,2.365888564
01/07/2021,Bexley,E09000004,624203.4964,144.2020431,1.287067349,7.726808191,464928.6492,143.1391387,1.237008029,6.85547926,371950.3623,141.8313968,0.699399234,7.213529211,244603.6114,131.8491686,0.923639635,3.866559991
01/07/2021,Brent,E09000005,1196491.206,132.3020261,2.979600362,12.51608992,775990.8426,130.6766345,2.305018001,9.887280824,657654.9655,129.0837956,2.189035842,10.46419914,412899.1102,120.7558614,2.232570314,6.77632503
01/07/2021,Bromley,E09000006,962121.212,130.8150073,1.494669823,12.50395033,576334.3984,129.999613,0.67579259,10.5244637,427509.9171,129.0346283,0.127411848,10.63786018,300622.2549,119.1828117,0.546099171,6.637828893
01/07/2021,Camden,E09000007,3227506.646,124.529949,8.470704214,13.74555887,2153273.529,122.6325808,8.325659944,11.06530793,1406392.636,119.0383535,7.607248728,9.682546064,775834.8966,111.6527448,6.973851937,5.458482667
01/07/2021,Ealing,E09000009,1192751.615,128.1727883,2.089187422,10.65279299,718403.9781,127.6916776,1.26168464,8.22105132,592051.618,126.9528013,1.194200392,8.698436958,393754.4196,117.950706,1.558212989,4.713283035
01/07/2021,Enfield,E09000010,1025663.628,138.2530538,1.713960149,11.33913513,647773.9055,137.4119516,0.449239822,9.251817843,445502.2482,136.7749945,-0.457164598,9.323783541,292628.6401,125.6592037,-0.03529016,5.13540277
01/07/2021,Greenwich,E09000011,839491.7651,130.2423383,-3.315247903,4.435694413,593599.475,130.1742688,-3.436328735,3.512116906,448896.9126,129.5724787,-3.852141359,4.174267371,333137.842,121.6028626,-2.867992113,0.52052325
01/07/2021,Hackney,E09000012,1131023.987,140.3306874,6.923410439,8.001161734,1064572.999,137.8570171,6.110836589,5.718568018,908373.0442,137.0100976,5.339071932,6.010688418,560457.6886,129.6967812,5.750657122,2.798831267
